id	year	growth	site	farm	land	long	lat	ln_cover	site.rich	ln_site.rich	site.FRic	feedagg.FRic	substrate.FRic	diet.FRic	nestagg.FRic	movements.FRic	lnmass.FRic	large	small	v.small	flocking	non-flocking	aerial	canopy	ground	under	invert	nectar	seeds	varied	colonial	non-colonial	local	nomadic	partial
2013-S-ARCH-4	2013	regrowth	ARCH-4	Arch	Gundagai	148.077036	-35.1733641	1.791759469	12	2.48490665	0.340841903	2	2	4	2	3	2.270978799	4	7	1	9	3	0	7	5	0	8	1	2	1	6	6	8	2	2
2013-S-BELL-1	2013	planting	BELL-1	Bell	Tarcutta	147.66148	-35.30462	2.48490665	17	2.833213344	0.320865959	2	4	4	2	3	2.808390243	2	8	7	10	7	2	6	6	3	13	2	1	1	4	13	11	1	5
2013-S-BELL-2	2013	oldgrowth	BELL-2	Bell	Tarcutta	147.65917	-35.30638	2.708050201	15	2.708050201	0.304237525	2	3	4	2	3	1.8878125	4	8	3	10	5	0	9	5	1	10	1	3	1	3	12	9	2	4
2013-S-BELL-3	2013	planting	BELL-3	Bell	Tarcutta	147.65503	-35.31728	1.791759469	11	2.397895273	0.390748625	2	3	4	2	3	3.031145761	4	4	3	8	3	1	5	5	0	6	2	2	1	7	4	5	2	4
2013-S-BELL-4	2013	planting	BELL-4	Bell	Tarcutta	147.65253	-35.31674	2.197224577	20	2.995732274	0.420864708	2	4	4	2	3	3.090658199	5	7	8	11	9	1	8	9	2	12	2	4	2	4	16	13	1	6
2013-S-BROW-1	2013	oldgrowth	BROW-1	Brow	Tarcutta	147.6569803	-35.2492998	1.098612289	7	1.945910149	0.165090221	1	2	4	2	2	2.527160258	5	1	1	7	0	0	4	3	0	1	0	3	2	4	3	5	0	2
2013-S-BROW-2	2013	oldgrowth	BROW-2	Brow	Tarcutta	147.6615352	-35.2592927	1.098612289	6	1.791759469	0.123893209	2	2	4	2	2	2.527160258	4	1	1	5	1	0	4	2	0	1	0	2	2	3	3	5	0	1
2013-S-BROW-3	2013	oldgrowth	BROW-3	Brow	Tarcutta	147.6568361	-35.2627718	2.197224577	10	2.302585093	0.251428098	2	2	4	2	3	2.83360211	5	3	2	9	1	0	6	4	0	4	0	3	2	4	6	6	2	2
2013-S-BROW-4	2013	oldgrowth	BROW-4	Brow	Tarcutta	147.652474	-35.2575836	1.791759469	13	2.564949357	0.384900474	2	2	3	2	3	2.159857674	5	7	1	11	2	0	8	5	0	7	3	3	0	5	8	7	1	5
2013-S-CAIN-1	2013	oldgrowth	CAIN-1	Cain	Gerogerie	146.93055	-35.84427	1.098612289	13	2.564949357	0.316529902	2	3	4	2	3	2.987876374	2	9	2	8	5	0	5	6	2	9	1	2	1	6	7	7	2	4
2013-S-CAIN-2	2013	oldgrowth	CAIN-2	Cain	Gerogerie	146.91942	-35.85253	3.17805383	25	3.218875825	0.383667829	2	3	4	2	3	2.963194339	3	7	15	13	12	0	15	8	2	19	0	3	2	4	21	12	3	10
2013-S-CAIN-3	2013	oldgrowth	CAIN-3	Cain	Gerogerie	146.93819	-35.86029	1.386294361	15	2.708050201	0.338776609	2	4	5	2	3	2.689634893	5	6	4	12	3	1	7	6	1	9	1	2	2	6	9	9	2	4
2013-S-CAIN-4	2013	oldgrowth	CAIN-4	Cain	Gerogerie	146.93627	-35.8647	2.995732274	8	2.079441542	0.177588921	2	2	5	2	3	2.963194339	4	2	2	6	2	0	6	2	0	3	0	1	2	1	7	5	2	1
2013-S-COWI-1	2013	regrowth	COWI-1	Cowi	Humula	147.72721	-35.33015	2.708050201	17	2.833213344	0.319614825	2	3	4	2	3	1.818226167	2	12	3	10	7	0	11	5	1	13	1	2	1	5	12	10	3	4
2013-S-COWI-2	2013	regrowth	COWI-2	Cowi	Humula	147.73307	-35.32675	1.098612289	26	3.258096538	0.361590669	2	3	4	2	3	3.156747918	5	8	13	16	10	0	17	7	2	20	2	2	2	5	21	16	2	8
2013-S-COWI-3	2013	oldgrowth	COWI-3	Cowi	Humula	147.73356	-35.34396	0.693147181	12	2.48490665	0.265411569	2	2	5	2	3	2.640048531	2	8	2	6	6	0	6	6	0	6	1	2	2	4	8	7	3	2
2013-S-COWI-4	2013	oldgrowth	COWI-4	Cowi	Humula	147.72779	-35.35032	0	8	2.079441542	0.304862961	2	2	4	2	2	2.649051314	4	3	1	4	4	0	2	6	0	3	1	1	3	2	6	5	0	3
2013-S-CUNN-1	2013	oldgrowth	CUNN-1	Cunn	Walla Walla	146.83227	-35.68363	0.693147181	14	2.63905733	0.272744513	2	3	3	2	3	2.541952121	4	8	2	12	2	1	6	7	0	9	0	3	2	7	7	9	2	3
2013-S-CUNN-2	2013	oldgrowth	CUNN-2	Cunn	Walla Walla	146.78581	-35.6962	3.526360525	10	2.302585093	0.255512738	1	2	4	2	3	2.653073246	5	3	2	10	0	0	6	4	0	5	1	2	2	5	5	8	1	1
2013-S-CUNN-3	2013	regrowth	CUNN-3	Cunn	Walla Walla	146.79036	-35.68642	0.693147181	7	1.945910149	0.133123817	2	2	4	2	2	1.534198066	5	2	0	6	1	0	3	4	0	1	0	2	3	4	3	6	0	1
2013-S-CUNN-4	2013	regrowth	CUNN-4	Cunn	Walla Walla	146.77682	-35.68408	0.693147181	10	2.302585093	0.262462894	2	2	3	2	3	3.046222708	4	4	2	9	1	0	3	7	0	5	0	3	2	6	4	8	1	1
2013-S-DIET-1	2013	regrowth	DIET-1	Diet	Junee	147.5135337	-34.7544387	0.693147181	5	1.609437912	0.053713201	2	2	3	2	1	1.042403006	4	1	0	4	1	0	4	1	0	0	0	1	2	1	4	5	0	0
2013-S-DIET-2	2013	regrowth	DIET-2	Diet	Junee	147.5014872	-34.7516394	0.693147181	7	1.945910149	0.159438588	1	3	4	2	2	2.496081314	4	2	1	7	0	0	3	3	1	1	0	3	2	3	4	6	1	0
2013-S-DIET-3	2013	oldgrowth	DIET-3	Diet	Junee	147.4780029	-34.7715997	0	3	1.098612289	0.03762173	1	2	2	1	2	1.110043598	2	1	0	3	0	0	1	2	0	0	0	2	1	3	0	2	1	0
2013-S-DIET-4	2013	regrowth	DIET-4	Diet	Junee	147.4885219	-34.7837408	1.791759469	6	1.791759469	0.073489754	1	2	3	2	1	1.110043598	5	1	0	6	0	0	3	3	0	0	0	3	2	2	4	6	0	0
2013-S-DUMA-1	2013	planting	DUMA-1	Duma	Ladysmith	147.4953992	-35.1969682	1.098612289	17	2.833213344	0.319039989	2	3	4	2	3	2.802679807	4	10	3	10	7	0	6	10	1	12	1	2	2	4	13	11	2	4
2013-S-DUMA-2	2013	oldgrowth	DUMA-2	Duma	Ladysmith	147.4937207	-35.1991391	1.098612289	10	2.302585093	0.267256989	2	3	4	2	3	2.527160258	2	5	3	8	2	1	3	6	0	5	1	2	2	7	3	7	1	2
2013-S-DUMA-3	2013	planting	DUMA-3	Duma	Ladysmith	147.487197	-35.1994	1.609437912	13	2.564949357	0.343555562	2	3	4	2	3	3.231238428	5	6	2	9	4	0	4	8	1	6	1	5	1	6	7	9	1	3
2013-S-DUMA-4	2013	planting	DUMA-4	Duma	Ladysmith	147.4804173	-35.2028175	1.386294361	14	2.63905733	0.322614258	2	2	4	2	3	2.653073246	4	8	2	10	4	0	7	7	0	9	1	2	2	6	8	8	1	5
2013-S-GEDD-1	2013	planting	GEDD-1	Gedd	Mirabooka	147.52753	-35.64867	0	11	2.397895273	0.337093733	2	3	4	2	3	2.987876374	4	5	2	8	3	0	3	7	1	7	2	1	1	4	7	6	1	4
2013-S-GEDD-2	2013	planting	GEDD-2	Gedd	Mirabooka	147.53096	-35.64863	0	11	2.397895273	0.370375285	2	2	4	2	3	2.569220279	5	5	1	7	4	0	3	8	0	6	2	1	2	4	7	6	1	4
2013-S-GEDD-3	2013	planting	GEDD-3	Gedd	Mirabooka	147.52133	-35.66514	2.197224577	16	2.772588722	0.314725997	2	4	4	2	3	3.067707409	7	6	3	12	4	1	4	10	1	8	2	4	2	5	11	11	2	3
2013-S-GEDD-4	2013	regrowth	GEDD-4	Gedd	Mirabooka	147.53356	-35.66596	3.583518938	24	3.17805383	0.308845471	2	3	4	2	3	3.440063782	5	7	12	9	15	0	14	7	3	19	1	0	3	1	23	15	1	8
2013-S-HERI-1	2013	oldgrowth	HERI-1	Heri	Thugga	147.18681	-35.66445	1.609437912	7	1.945910149	0.174925835	1	2	3	2	2	2.527160258	3	3	1	7	0	0	3	4	0	2	0	3	2	5	2	6	0	1
2013-S-HERI-2	2013	planting	HERI-2	Heri	Thugga	147.18863	-35.65844	0	10	2.302585093	0.235020992	2	2	4	2	3	2.936759305	1	7	2	5	5	0	5	5	0	7	1	1	1	3	7	3	2	5
2013-S-HERI-3	2013	planting	HERI-3	Heri	Thugga	147.18057	-35.66484	3.091042453	18	2.890371758	0.326280067	2	3	4	2	3	3.400290819	5	4	9	13	5	0	10	7	1	13	1	2	2	4	14	13	1	4
2013-S-HERI-4	2013	planting	HERI-4	Heri	Thugga	147.17734	-35.6646	3.295836866	16	2.772588722	0.308689003	2	3	4	2	3	3.03083493	2	3	11	12	4	0	9	6	1	11	2	1	2	4	12	11	1	4
2013-S-HOLM-1	2013	oldgrowth	HOLM-1	Holm	Burumbuttock	146.79437	-35.80454	3.044522438	7	1.945910149	0.211825043	2	2	3	2	2	2.176167225	3	4	0	6	1	0	2	5	0	4	0	1	2	4	3	6	1	0
2013-S-HOLM-2	2013	oldgrowth	HOLM-2	Holm	Burumbuttock	146.7920758	-35.7982771	1.609437912	10	2.302585093	0.241838813	2	2	3	2	3	2.951314726	5	4	1	9	1	0	5	5	0	5	0	2	3	6	4	6	2	2
2013-S-HOLM-3	2013	regrowth	HOLM-3	Holm	Burumbuttock	146.78844	-35.79874	2.197224577	16	2.772588722	0.323042879	2	2	3	2	3	3.045626793	5	6	5	12	4	0	8	8	0	11	0	3	2	5	11	12	2	2
2013-S-HOLM-4	2013	oldgrowth	HOLM-4	Holm	Burumbuttock	146.78629	-35.8025	2.079441542	8	2.079441542	0.222963835	2	2	3	2	3	2.459519667	2	5	1	5	3	0	3	5	0	4	0	2	2	3	5	5	2	1
2013-S-HOPK-1	2013	regrowth	HOPK-1	Hopk	Bethungra	147.7987815	-34.8434005	1.386294361	11	2.397895273	0.213735612	2	2	4	2	3	2.812582333	6	4	1	9	2	0	3	8	0	3	1	5	2	6	5	9	1	1
2013-S-HOPK-2	2013	oldgrowth	HOPK-2	Hopk	Bethungra	147.783904	-34.8419914	0	13	2.564949357	0.335862286	2	2	4	2	4	3.19467678	5	6	2	12	1	0	8	5	0	8	1	3	1	7	6	8	1	3
2013-S-HOPK-3	2013	oldgrowth	HOPK-3	Hopk	Bethungra	147.7911608	-34.8356954	0	12	2.48490665	0.262170007	2	3	4	2	3	2.676766819	2	5	5	9	3	1	2	9	0	7	1	3	1	7	5	6	2	4
2013-S-HOPK-4	2013	oldgrowth	HOPK-4	Hopk	Bethungra	147.8156109	-34.831972	0	8	2.079441542	0.185597153	2	2	3	2	3	1.614029101	6	2	0	6	2	0	3	5	0	2	0	3	3	3	5	6	1	1
2013-S-KLUF-1	2013	regrowth	KLUF-1	Kluf	Tumblong	147.988242	-35.1307596	2.48490665	10	2.302585093	0.304103714	2	3	5	2	3	1.556211936	0	7	3	4	6	0	5	4	1	6	1	1	1	4	6	5	3	2
2013-S-KLUF-2	2013	regrowth	KLUF-2	Kluf	Tumblong	147.9867328	-35.1284817	1.945910149	15	2.708050201	0.292304544	2	3	5	2	3	3.045626793	1	6	8	9	6	0	9	5	1	8	3	2	1	5	10	11	3	1
2013-S-KLUF-3	2013	regrowth	KLUF-3	Kluf	Tumblong	147.9809803	-35.1311072	1.098612289	13	2.564949357	0.325555875	2	2	4	2	3	3.031145761	6	5	2	10	3	0	9	4	0	8	2	2	1	6	7	6	2	5
2013-S-KLUF-4	2013	regrowth	KLUF-4	Kluf	Tumblong	147.9667438	-35.1208072	1.098612289	13	2.564949357	0.321867872	2	3	4	2	3	2.987823809	4	6	3	8	5	1	5	7	0	10	1	1	1	5	8	7	2	4
2013-S-LIND-1	2013	oldgrowth	LIND-1	Lind	Gundagai	148.1159904	-35.1318596	0	11	2.397895273	0.336598707	2	2	4	2	3	2.459519667	2	6	3	7	4	0	7	4	0	8	1	1	1	4	7	6	1	4
2013-S-LIND-2	2013	oldgrowth	LIND-2	Lind	Gundagai	148.1222021	-35.138222	0.693147181	11	2.397895273	0.276405476	2	2	5	2	3	2.640048531	2	7	2	7	4	0	5	6	0	6	1	1	2	4	7	7	2	2
2013-S-LIND-3	2013	regrowth	LIND-3	Lind	Gundagai	148.1464926	-35.1413218	0	19	2.944438979	0.32428407	2	2	5	2	3	2.72527505	4	9	6	9	10	0	14	5	0	11	2	3	2	4	15	11	3	5
2013-S-LIND-4	2013	regrowth	LIND-4	Lind	Gundagai	148.1205417	-35.1620233	1.386294361	15	2.708050201	0.326097689	2	2	4	2	3	2.145065811	3	10	2	10	5	0	8	7	0	7	4	2	2	5	10	9	3	3
2013-S-MART-1	2013	planting	MART-1	Mart	Coreinbob	147.6401324	-35.203476	1.098612289	12	2.48490665	0.37064068	2	3	4	2	3	3.698351452	3	2	7	9	3	0	7	3	2	8	2	1	1	3	9	6	1	5
2013-S-MART-2	2013	planting	MART-2	Mart	Coreinbob	147.6512718	-35.2062119	1.609437912	14	2.63905733	0.319509473	2	3	3	2	3	2.918828629	5	5	4	10	4	0	6	7	1	9	0	4	1	3	11	9	2	3
2013-S-MART-3	2013	planting	MART-3	Mart	Coreinbob	147.6650196	-35.2161549	1.098612289	15	2.708050201	0.295605335	2	3	3	2	3	3.063952032	3	8	4	8	7	0	6	8	1	11	2	0	2	3	12	9	2	4
2013-S-MART-4	2013	oldgrowth	MART-4	Mart	Coreinbob	147.6369453	-35.2202012	1.386294361	16	2.772588722	0.427129125	2	3	5	2	3	3.03083493	7	5	4	12	4	0	10	5	1	8	2	3	2	6	10	9	1	6
2013-S-MATH-1	2013	regrowth	MATH-1	Math	Mirabooka	147.47425	-35.69492	1.609437912	12	2.48490665	0.349827928	2	2	4	2	3	2.649051314	6	5	1	8	4	0	4	8	0	5	2	3	2	2	10	8	1	3
2013-S-MATH-2	2013	oldgrowth	MATH-2	Math	Mirabooka	147.48053	-35.68388	0	15	2.708050201	0.373365196	2	3	4	2	3	3.340612902	4	6	5	10	5	0	5	9	1	9	2	2	2	4	11	10	1	4
2013-S-MATH-3	2013	oldgrowth	MATH-3	Math	Mirabooka	147.48369	-35.68947	0	11	2.397895273	0.258157938	2	2	4	2	3	3.03083493	3	6	2	8	3	0	5	6	0	5	1	3	2	6	5	9	1	1
2013-S-MATH-4	2013	regrowth	MATH-4	Math	Mirabooka	147.49059	-35.68401	2.564949357	9	2.197224577	0.254851235	2	2	5	2	2	2.963194339	4	3	2	6	3	0	6	3	0	3	1	2	2	3	6	8	1	0
2013-S-MCRA-1	2013	planting	MCRA-1	Mcra	Junee	147.4588853	-34.6819288	0	9	2.197224577	0.264784976	2	2	4	2	3	2.212970035	2	5	2	6	3	0	3	6	0	4	2	2	1	3	6	6	1	2
2013-S-MCRA-2	2013	planting	MCRA-2	Mcra	Junee	147.4454704	-34.6699759	0	6	1.791759469	0.172541931	2	2	3	2	3	2.870398453	2	3	1	4	2	0	4	2	0	3	1	0	2	2	4	3	1	2
2013-S-MCRA-3	2013	planting	MCRA-3	Mcra	Junee	147.4423308	-34.6645586	0	5	1.609437912	0.251570366	1	2	4	2	2	2.609126228	4	0	1	5	0	0	1	4	0	1	1	2	1	1	4	3	0	2
2013-S-MCRA-4	2013	regrowth	MCRA-4	Mcra	Junee	147.4529367	-34.645997	2.079441542	8	2.079441542	0.135156479	1	2	4	2	1	1.329701714	6	2	0	8	0	0	3	5	0	1	0	4	2	3	5	8	0	0
2013-S-PAEC-1	2013	oldgrowth	PAEC-1	Paec	Walla Walla	146.86809	-35.71213	2.708050201	18	2.890371758	0.369812689	2	3	4	2	3	2.858056508	5	8	5	15	3	0	9	8	1	10	2	4	2	8	10	13	2	3
2013-S-PAEC-2	2013	regrowth	PAEC-2	Paec	Walla Walla	146.87153	-35.70999	2.63905733	13	2.564949357	0.257845902	2	3	4	2	3	2.549110411	5	5	3	10	3	2	4	7	0	6	1	4	2	6	7	6	3	4
2013-S-PAEC-3	2013	oldgrowth	PAEC-3	Paec	Walla Walla	146.87404	-35.69222	0.693147181	8	2.079441542	0.20992169	2	2	2	2	3	2.676766819	1	6	1	5	3	0	2	6	0	6	0	2	0	4	4	4	3	1
2013-S-PAEC-4	2013	regrowth	PAEC-4	Paec	Walla Walla	146.85269	-35.70395	1.791759469	7	1.945910149	0.214430441	2	2	4	2	2	2.582991937	3	2	2	6	1	0	5	2	0	3	0	2	1	3	4	6	0	1
2013-S-PARK-1	2013	oldgrowth	PARK-1	Park	Tabletop	147.07761	-35.90767	0	16	2.772588722	0.387366701	2	4	4	2	2	2.496081314	4	7	5	12	4	2	8	5	1	11	2	2	1	6	10	9	0	7
2013-S-PARK-2	2013	regrowth	PARK-2	Park	Tabletop	147.08943	-35.89597	2.890371758	20	2.995732274	0.346277076	2	3	4	2	3	2.987876374	3	10	7	13	7	0	12	7	1	13	2	2	3	7	13	11	4	5
2013-S-PARK-3	2013	oldgrowth	PARK-3	Park	Tabletop	147.09381	-35.89936	1.386294361	11	2.397895273	0.373297937	2	3	4	2	2	3.067707409	5	4	2	8	3	0	5	5	1	3	2	3	3	4	7	9	0	2
2013-S-PARK-4	2013	regrowth	PARK-4	Park	Tabletop	147.10094	-35.90074	0	20	2.995732274	0.346689806	2	3	4	2	3	2.987876374	6	9	5	13	7	0	9	10	1	13	1	4	2	7	13	13	3	4
2013-S-PARS-1	2013	planting	PARS-1	Pars	Humula	147.7639161	-35.3355031	0	10	2.302585093	0.36005674	2	3	4	2	2	3.362193512	5	1	4	8	2	0	5	4	1	5	1	2	2	2	8	6	0	4
2013-S-PARS-2	2013	planting	PARS-2	Pars	Humula	147.7628119	-35.3245458	0	10	2.302585093	0.330435024	2	3	4	2	2	2.792915642	6	1	3	8	2	0	7	2	1	4	2	3	1	3	7	7	0	3
2013-S-PARS-3	2013	planting	PARS-3	Pars	Humula	147.76027	-35.33287	0	6	1.791759469	0.254792821	1	2	4	2	2	3.03083493	3	0	3	6	0	0	4	2	0	3	1	1	1	2	4	4	0	2
2013-S-PARS-4	2013	oldgrowth	PARS-4	Pars	Humula	147.7579125	-35.325352	0.693147181	20	2.995732274	0.386871261	2	2	4	2	3	3.698351452	9	6	5	14	6	0	11	9	0	12	2	4	2	7	13	12	2	6
2013-S-PATT-1	2013	regrowth	PATT-1	Patt	Tabletop	147.01151	-35.85768	0	13	2.564949357	0.324667413	2	2	4	2	3	2.527160258	4	7	2	8	5	0	5	8	0	7	1	4	1	5	8	7	2	4
2013-S-PATT-2	2013	regrowth	PATT-2	Patt	Tabletop	147.01341	-35.85865	0	13	2.564949357	0.338140992	2	2	4	2	3	2.459519667	4	7	2	9	4	0	6	7	0	7	2	3	1	5	8	6	2	5
2013-S-PATT-3	2013	oldgrowth	PATT-3	Patt	Tabletop	147.00833	-35.86574	0	19	2.944438979	0.355664445	2	4	4	2	3	3.067707409	8	6	5	15	4	1	7	10	1	10	2	5	2	8	11	12	1	6
2013-S-PATT-4	2013	oldgrowth	PATT-4	Patt	Tabletop	147.01315	-35.86713	1.098612289	16	2.772588722	0.287021546	2	4	4	2	3	2.578513769	5	6	5	14	2	2	7	5	2	12	1	2	1	8	8	9	1	6
2013-S-PICK-1	2013	oldgrowth	PICK-1	Pick	Bethungra	147.8334714	-34.8408503	0	9	2.197224577	0.210845941	2	3	4	2	2	2.563721906	5	3	1	7	2	0	3	5	1	3	0	3	2	4	5	8	0	1
2013-S-PICK-2	2013	oldgrowth	PICK-2	Pick	Bethungra	147.8519575	-34.8378908	0	10	2.302585093	0.249079418	2	2	4	2	3	1.901706558	6	4	0	8	2	0	4	6	0	4	0	3	2	5	5	6	2	2
2013-S-PICK-3	2013	oldgrowth	PICK-3	Pick	Bethungra	147.8549936	-34.8311335	0	9	2.197224577	0.242193373	2	2	3	2	2	2.176167225	2	7	0	6	3	0	4	5	0	6	0	2	1	5	4	6	3	0
2013-S-PICK-4	2013	regrowth	PICK-4	Pick	Bethungra	147.8471939	-34.7999159	0.693147181	14	2.63905733	0.268140726	2	3	4	2	3	2.446220275	3	8	3	11	3	2	5	7	0	9	1	3	1	8	6	8	2	4
2013-S-RAYN-1	2013	oldgrowth	RAYN-1	Rayn	Gerogerie	146.88662	-35.79104	1.386294361	18	2.890371758	0.321466644	2	3	4	2	3	2.653073246	6	9	3	12	6	1	9	8	0	13	1	2	2	8	10	10	3	5
2013-S-RAYN-2	2013	oldgrowth	RAYN-2	Rayn	Gerogerie	146.8891	-35.78266	2.833213344	17	2.833213344	0.324372839	2	2	3	2	3	3.5083854	6	9	2	11	6	0	7	10	0	10	0	4	3	8	9	10	4	3
2013-S-RAYN-3	2013	oldgrowth	RAYN-3	Rayn	Gerogerie	146.88277	-35.78419	1.945910149	18	2.890371758	0.275283782	2	3	3	2	3	3.063952032	5	7	6	14	4	2	6	10	0	13	0	4	1	8	10	11	3	4
2013-S-RAYN-4	2013	oldgrowth	RAYN-4	Rayn	Gerogerie	146.87645	-35.78359	0.693147181	10	2.302585093	0.251237068	2	3	4	2	3	2.527160258	4	4	2	9	1	1	5	4	0	5	0	2	2	6	4	7	1	2
2013-S-REID-1	2013	regrowth	REID-1	Reid	Howlong	146.70908	-35.93302	1.609437912	8	2.079441542	0.193204935	1	2	4	2	3	1.534198066	7	1	0	8	0	0	5	3	0	2	0	3	2	4	4	5	1	2
2013-S-REID-2	2013	regrowth	REID-2	Reid	Howlong	146.71833	-35.93162	0	9	2.197224577	0.216830034	2	2	3	2	2	3.031145761	5	3	1	8	1	0	4	5	0	3	0	3	3	5	4	8	0	1
2013-S-REID-3	2013	regrowth	REID-3	Reid	Howlong	146.71584	-35.9261	0.693147181	9	2.197224577	0.103027559	2	2	3	2	2	1.83683947	5	4	0	7	2	0	2	7	0	1	0	5	3	4	5	8	1	0
2013-S-REID-4	2013	regrowth	REID-4	Reid	Howlong	146.71725	-35.92356	0.693147181	7	1.945910149	0.237450198	1	2	3	2	2	2.527160258	4	2	1	7	0	0	3	4	0	2	0	3	2	5	2	5	0	2
2013-S-RETI-1	2013	oldgrowth	RETI-1	Reti	Ladysmith	147.5370127	-35.247394	1.791759469	6	1.791759469	0.088634028	2	2	4	2	2	2.527160258	3	2	1	5	1	0	4	2	0	1	0	3	1	4	2	5	0	1
2013-S-RETI-2	2013	oldgrowth	RETI-2	Reti	Ladysmith	147.536268	-35.2511483	1.945910149	11	2.397895273	0.285683163	2	3	3	2	2	3.03083493	4	3	4	9	2	0	7	3	1	7	0	3	1	4	7	7	0	4
2013-S-RETI-3	2013	oldgrowth	RETI-3	Reti	Ladysmith	147.5344199	-35.2542854	2.197224577	7	1.945910149	0.226951388	2	3	4	2	2	2.563721906	3	2	2	6	1	0	4	2	1	3	0	2	1	4	3	6	0	1
2013-S-RETI-4	2013	regrowth	RETI-4	Reti	Ladysmith	147.5176317	-35.2469825	2.63905733	17	2.833213344	0.413199049	2	3	4	2	3	3.156747918	5	6	6	12	5	0	10	6	1	13	1	1	2	4	13	8	2	7
2013-S-SCHI-1	2013	oldgrowth	SCHI-1	Schi	Burumbuttock	146.7825474	-35.773709	0	6	1.791759469	0.14790333	1	2	4	2	2	2.768986807	3	2	1	6	0	0	4	2	0	2	0	1	2	2	4	5	1	0
2013-S-SCHI-2	2013	planting	SCHI-2	Schi	Burumbuttock	146.76454	-35.78671	1.609437912	10	2.302585093	0.299758404	2	2	4	2	3	2.07742522	3	6	1	5	5	0	5	5	0	5	1	2	2	3	7	6	2	2
2013-S-SCHI-3	2013	planting	SCHI-3	Schi	Burumbuttock	146.77608	-35.7659	0	13	2.564949357	0.25704089	2	3	4	2	3	2.987823809	6	5	2	9	4	1	2	10	0	5	1	5	2	7	6	8	1	4
2013-S-SCHI-4	2013	planting	SCHI-4	Schi	Burumbuttock	146.77544	-35.76936	0.693147181	8	2.079441542	0.24634734	2	2	3	2	2	2.858056508	3	2	3	5	3	0	3	5	0	5	2	0	1	1	7	6	0	2
2013-S-SCHO-1	2013	regrowth	SCHO-1	Scho	Cookadinia	147.09109	-35.55783	0	6	1.791759469	0.102990298	1	2	4	2	1	1.110043598	4	2	0	6	0	0	3	3	0	1	0	2	2	3	3	6	0	0
2013-S-SCHO-2	2013	regrowth	SCHO-2	Scho	Cookadinia	147.1053441	-35.5703949	0.693147181	12	2.48490665	0.338518406	2	2	4	2	3	2.527160258	8	3	1	9	3	0	6	6	0	3	0	4	3	5	7	7	1	4
2013-S-SCHO-3	2013	regrowth	SCHO-3	Scho	Cookadinia	147.14954	-35.59397	2.63905733	22	3.091042453	0.328712684	2	3	5	2	3	3.090658199	4	11	7	13	9	0	12	9	1	13	1	4	3	8	14	14	6	2
2013-S-SCHO-4	2013	regrowth	SCHO-4	Scho	Cookadinia	147.1519884	-35.5857634	3.218875825	12	2.48490665	0.292008408	2	2	5	2	3	1.790018704	3	8	1	8	4	0	7	5	0	6	1	3	1	4	8	9	2	1
2013-S-SCHU-1	2013	regrowth	SCHU-1	Schu	Thugga	147.16571	-35.62009	2.079441542	11	2.397895273	0.302551152	2	3	4	2	3	2.689634893	4	5	2	8	3	0	5	5	1	6	1	2	2	4	7	8	1	2
2013-S-SCHU-2	2013	regrowth	SCHU-2	Schu	Thugga	147.17513	-35.62109	1.945910149	18	2.890371758	0.323094008	2	3	4	2	3	3.534820433	4	7	7	12	6	0	9	8	1	13	1	1	3	6	12	11	3	4
2013-S-SCHU-3	2013	regrowth	SCHU-3	Schu	Thugga	147.1808	-35.6182	1.386294361	5	1.609437912	0.059040833	1	2	4	2	2	1.577647493	3	2	0	5	0	0	4	1	0	1	0	1	2	2	3	4	1	0
2013-S-SCHU-4	2013	regrowth	SCHU-4	Schu	Thugga	147.18505	-35.62674	0.693147181	6	1.791759469	0.09068866	1	2	3	2	1	1.203788727	3	3	0	6	0	0	2	4	0	1	0	3	2	4	2	6	0	0
2013-S-SLUF-1	2013	regrowth	SLUF-1	Sluf	Tumblong	147.98496	-35.16739	0.693147181	20	2.995732274	0.409440482	2	2	4	2	3	2.936078279	6	9	5	12	8	0	16	4	0	13	2	2	3	9	11	9	3	8
2013-S-SLUF-2	2013	regrowth	SLUF-2	Sluf	Tumblong	147.97807	-35.17288	1.791759469	13	2.564949357	0.229155012	2	2	4	2	3	3.440063782	3	7	3	7	6	0	10	3	0	9	1	2	1	4	9	5	3	5
2013-S-SLUF-3	2013	oldgrowth	SLUF-3	Sluf	Tumblong	147.97232	-35.16923	0.693147181	18	2.890371758	0.387429369	2	3	4	2	3	2.578513769	5	10	3	13	5	0	10	7	1	11	2	3	2	4	14	10	1	7
2013-S-SLUF-4	2013	oldgrowth	SLUF-4	Sluf	Tumblong	147.99264	-35.1571	0.693147181	17	2.833213344	0.279660477	2	3	3	2	3	3.045626793	3	5	9	11	6	0	11	5	1	15	0	1	1	4	13	8	2	7
2013-S-SMAR-1	2013	oldgrowth	SMAR-1	Smar	Nangus	147.95322	-35.00567	0	16	2.772588722	0.301749499	2	2	4	2	3	3.19467678	8	6	2	14	2	0	7	9	0	7	1	6	2	9	7	12	2	2
2013-S-SMAR-2	2013	regrowth	SMAR-2	Smar	Nangus	147.95886	-35.00762	0.693147181	6	1.791759469	0.086054545	2	2	3	2	1	1.77756012	5	1	0	5	1	0	3	3	0	0	0	3	2	3	3	6	0	0
2013-S-SMAR-3	2013	regrowth	SMAR-3	Smar	Nangus	147.96072	-34.99813	3.091042453	10	2.302585093	0.375449389	2	2	3	2	2	3.156747918	4	2	4	6	4	0	6	4	0	7	1	2	0	3	7	7	0	3
